,first,second,count
14712,ou,lur[VB],0
14713,ou,iér,0
14714,ou,ilent,0
14715,ou,ique2,0
14716,ou,et1,0
14717,ou,ûre,0
14718,ou,ûres,0
14719,ou,illé,0
14720,ou,sant,0
14721,ou,ait,0
14722,ou,ement[VB],0
14723,ou,ass[VB],0
14724,ou,ci[VB],0
14725,ou,ad[VB],0
14726,ou,acé,0
14727,ou,ifér[VB],0
14728,ou,ab,0
14729,ou,a,0
14730,ou,ad,0
14731,ou,ambi,0
14732,ou,anté,0
14733,ou,co,0
14734,ou,com,0
14735,ou,con,0
14736,ou,dé,0
14737,ou,é,0
14738,ou,mé,0
14739,ou,mi,0
14740,ou,ob,0
14741,ou,pan,0
14742,ou,pour,0
14743,ou,pré,0
14744,ou,pro,0
14745,ou,rétro,0
14746,ou,sau,0
14747,ou,sous,0
14748,ou,soubre,0
14749,ou,sub,0
14750,ou,sur,0
14751,ou,sus,0
14752,ou,syn,0
14753,ou,trans,0
14754,ou,tri,0
14755,ou,ultra,0
14756,ou,uni,0
14757,ou,ver,0
14758,ou,vi,0
14759,ou,ana,0
14760,ou,anti,0
14761,ou,apo,0
14762,ou,arch,0
14763,ou,archi,0
14764,ou,au,0
14765,ou,bi,0
14766,ou,bis,0
14767,ou,contre,0
14768,ou,dia,0
14769,ou,dys,0
14770,ou,entre,0
14771,ou,épi,0
14772,ou,eu,0
14773,ou,extra,0
14774,ou,hémi,0
14775,ou,hyper,0
14776,ou,hypo,0
14777,ou,infra,0
14778,ou,inter,0
14779,ou,juxta,0
14780,ou,mono,0
14781,ou,par,0
14782,ou,para,0
14783,ou,pén,0
14784,ou,per,0
14785,ou,péri,0
14786,ou,post,0
14787,ou,sé,0
14788,ou,super,0
14789,ou,su,0
14790,ou,tres,0
14791,non,ing,0
14792,non,éria,0
14793,non,euse,0
14794,non,ier,0
14795,non,asse,0
14796,non,abre,0
14797,non,ide,0
14798,non,ine,0
14799,non,o,0
14800,non,ien,0
14801,non,este,0
14802,non,illon,0
14803,non,ime,0
14804,non,être,0
14805,non,êtres,0
14806,non,in,0
14807,non,if,0
14808,non,abule,0
14809,non,ille,0
14810,non,ingue,0
14811,non,ende,0
14812,non,ace,0
14813,non,aste,0
14814,non,ol,0
14815,non,oire,0
14816,non,eux,0
14817,non,erie,0
14818,non,ités,0
14819,non,eul,0
14820,non,èche,0
14821,non,ené,0
14822,non,enée,0
14823,non,ifier,0
14824,non,[VB],0
14825,non,ibard,0
14826,non,èse,0
14827,non,étique,0
14828,non,ule,0
14829,non,ose,0
14830,non,ésim,0
14831,non,at,0
14832,non,ogne,0
14833,non,ève,0
14834,non,igne,0
14835,non,ingre,0
14836,non,arade,0
14837,non,andum,0
14838,non,iard,0
14839,non,um,0
14840,non,cule,0
14841,non,cules,0
14842,non,dre,0
14843,non,etée,0
14844,non,one,0
14845,non,urne,0
14846,non,ande,0
14847,non,ïa,0
14848,non,­[VB],0
14849,non,ote,0
14850,non,re,0
14851,non,oy[VB],0
14852,non,elé,0
14853,non,el,0
14854,non,ain,0
14855,non,ude,0
14856,non,u,0
14857,non,iste,0
14858,non,iatre,0
14859,non,iatres,0
14860,non,iatr,0
14861,non,eut,0
14862,non,éfact,0
14863,non,iceps,0
14864,non,aine,0
14865,non,uor,0
14866,non,ple,0
14867,non,ars,0
14868,non,is[VB],0
14869,non,acle,0
14870,non,end,0
14871,non,esse,0
14872,non,ouille,0
14873,non,âtre,0
14874,non,otte,0
14875,non,aume,0
14876,non,oche,0
14877,non,ifi[VB],0
14878,non,lège,0
14879,non,aud,0
14880,non,etés,0
14881,non,igaud,0
14882,non,erelle,0
14883,non,iller,0
14884,non,ario,0
14885,non,ifique,0
14886,non,eresse,0
14887,non,émie,0
14888,non,acre,0
14889,non,ifère,0
14890,non,ol[VB],0
14891,non,ar,0
14892,non,ate,0
14893,non,ore,0
14894,non,ell,0
14895,non,ise,0
14896,non,ir,0
14897,non,ème,0
14898,non,in[VB],0
14899,non,atie,0
14900,non,iques2,0
14901,non,inet,0
14902,non,inière,0
14903,non,estre,0
14904,non,ce,0
14905,non,aill[VB],0
14906,non,ereau,0
14907,non,oi,0
14908,non,oie,0
14909,non,oïd,0
14910,non,atum,0
14911,non,arienne,0
14912,non,il[VB],0
14913,non,bule,0
14914,non,ble[VB],0
14915,non,eron,0
14916,non,oble,0
14917,non,ois,0
14918,non,sse,0
14919,non,sses,0
14920,non,s,0
14921,non,éon,0
14922,non,ach[VB],0
14923,non,ais,0
14924,non,[VB]},0
14925,non,ément,0
14926,non,é2,0
14927,non,ot[VB],0
14928,non,iche,0
14929,non,isse,0
14930,non,ill[VB],0
14931,non,onn[VB],0
14932,non,ott[VB],0
14933,non,oure,0
14934,non,crate,0
14935,non,eton,0
14936,non,vore,0
14937,non,ième,0
14938,non,as,0
14939,non,en,0
14940,non,èle,0
14941,non,fi[VB],0
14942,non,ment1,0
14943,non,eret,0
14944,non,el[VB],0
14945,non,ell[VB],0
14946,non,adère,0
14947,non,adères,0
14948,non,let[VB],0
14949,non,aison,0
14950,non,at[VB],0
14951,non,},0
14952,non,otins,0
14953,non,ex,0
14954,non,iqu[VB],0
14955,non,bles,0
14956,non,ign[VB],0
14957,non,ut[VB],0
14958,non,}[VB],0
14959,non,escences,0
14960,non,it[VB],0
14961,non,aux1,0
14962,non,et[VB],0
14963,non,oyant,0
14964,non,oyante,0
14965,non,aient,0
14966,non,oy,0
14967,non,ures3,0
14968,non,aise,0
14969,non,icide,0
14970,non,eure,0
14971,non,oline,0
14972,non,issime,0
14973,non,cul[VB],0
14974,non,ieus,0
14975,non,aul,0
14976,non,bil,0
14977,non,ané,0
14978,non,m,0
14979,non,eteux,0
14980,non,eteaux,0
14981,non,ichons,0
14982,non,iau,0
14983,non,arc,0
14984,non,os[VB],0
14985,non,énaire,0
14986,non,atur,0
14987,non,oit,0
14988,non,oit[VB],0
14989,non,illarde,0
14990,non,igu[VB],0
14991,non,ig[VB],0
14992,non,oi[VB],0
14993,non,isson,0
14994,non,oyantes,0
14995,non,ul[VB],0
14996,non,lur[VB],0
14997,non,iér,0
14998,non,ilent,0
14999,non,ique2,0
15000,non,et1,0
15001,non,ûre,0
15002,non,ûres,0
15003,non,illé,0
15004,non,sant,0
15005,non,ait,0
15006,non,ement[VB],0
15007,non,ass[VB],0
15008,non,ci[VB],0
15009,non,ad[VB],0
15010,non,acé,0
15011,non,ifér[VB],0
15012,non,ab,0
15013,non,a,0
15014,non,ad,0
15015,non,ambi,0
15016,non,anté,0
15017,non,co,0
15018,non,com,0
15019,non,con,0
15020,non,dé,0
15021,non,é,0
15022,non,mé,0
15023,non,mi,0
15024,non,ob,0
15025,non,pan,0
15026,non,pour,0
15027,non,pré,0
15028,non,pro,0
15029,non,rétro,0
15030,non,sau,0
15031,non,sous,0
15032,non,soubre,0
15033,non,sub,0
15034,non,sur,0
15035,non,sus,0
15036,non,syn,0
15037,non,trans,0
15038,non,tri,0
15039,non,ultra,0
15040,non,uni,0
15041,non,ver,0
15042,non,vi,0
15043,non,ana,0
15044,non,anti,0
15045,non,apo,0
15046,non,arch,0
15047,non,archi,0
15048,non,au,0
15049,non,bi,0
15050,non,bis,0
15051,non,contre,0
15052,non,dia,0
15053,non,dys,0
15054,non,entre,0
15055,non,épi,0
15056,non,eu,0
15057,non,extra,0
15058,non,hémi,0
15059,non,hyper,0
15060,non,hypo,0
15061,non,infra,0
15062,non,inter,0
15063,non,juxta,0
15064,non,mono,0
15065,non,par,0
15066,non,para,0
15067,non,pén,0
15068,non,per,0
15069,non,péri,0
15070,non,post,0
15071,non,sé,0
15072,non,super,0
15073,non,su,0
15074,non,tres,0
15075,ing,éria,0
15076,ing,euse,0
15077,ing,ier,0
15078,ing,asse,0
15079,ing,abre,0
15080,ing,ide,0
15081,ing,ine,0
15082,ing,o,0
15083,ing,ien,0
15084,ing,este,0
15085,ing,illon,0
15086,ing,ime,0
15087,ing,être,0
15088,ing,êtres,0
15089,ing,in,0
15090,ing,if,0
15091,ing,abule,0
15092,ing,ille,0
15093,ing,ingue,0
15094,ing,ende,0
15095,ing,ace,0
15096,ing,aste,0
15097,ing,ol,0
15098,ing,oire,0
15099,ing,eux,0
15100,ing,erie,0
15101,ing,ités,0
15102,ing,eul,0
15103,ing,èche,0
15104,ing,ené,0
15105,ing,enée,0
15106,ing,ifier,0
15107,ing,[VB],14
15108,ing,ibard,0
15109,ing,èse,0
15110,ing,étique,0
15111,ing,ule,0
15112,ing,ose,0
15113,ing,ésim,0
15114,ing,at,0
15115,ing,ogne,0
15116,ing,ève,0
15117,ing,igne,0
15118,ing,ingre,0
15119,ing,arade,0
15120,ing,andum,0
15121,ing,iard,0
15122,ing,um,0
15123,ing,cule,0
15124,ing,cules,0
15125,ing,dre,0
15126,ing,etée,0
15127,ing,one,0
15128,ing,urne,0
15129,ing,ande,0
15130,ing,ïa,0
15131,ing,­[VB],0
15132,ing,ote,0
15133,ing,re,0
15134,ing,oy[VB],0
15135,ing,elé,0
15136,ing,el,0
15137,ing,ain,0
15138,ing,ude,0
15139,ing,u,0
15140,ing,iste,0
15141,ing,iatre,0
15142,ing,iatres,0
15143,ing,iatr,0
15144,ing,eut,0
15145,ing,éfact,0
15146,ing,iceps,0
15147,ing,aine,0
15148,ing,uor,0
15149,ing,ple,0
15150,ing,ars,0
15151,ing,is[VB],0
15152,ing,acle,0
15153,ing,end,0
15154,ing,esse,0
15155,ing,ouille,0
15156,ing,âtre,0
15157,ing,otte,0
15158,ing,aume,0
15159,ing,oche,0
15160,ing,ifi[VB],0
15161,ing,lège,0
15162,ing,aud,0
15163,ing,etés,0
15164,ing,igaud,0
15165,ing,erelle,0
15166,ing,iller,0
15167,ing,ario,0
15168,ing,ifique,0
15169,ing,eresse,0
15170,ing,émie,0
15171,ing,acre,0
15172,ing,ifère,0
15173,ing,ol[VB],0
15174,ing,ar,0
15175,ing,ate,0
15176,ing,ore,0
15177,ing,ell,0
15178,ing,ise,0
15179,ing,ir,0
15180,ing,ème,0
15181,ing,in[VB],0
15182,ing,atie,0
15183,ing,iques2,0
15184,ing,inet,0
15185,ing,inière,0
15186,ing,estre,0
15187,ing,ce,0
15188,ing,aill[VB],0
15189,ing,ereau,0
15190,ing,oi,0
15191,ing,oie,0
15192,ing,oïd,0
15193,ing,atum,0
15194,ing,arienne,0
15195,ing,il[VB],0
15196,ing,bule,0
15197,ing,ble[VB],0
15198,ing,eron,0
15199,ing,oble,0
15200,ing,ois,0
15201,ing,sse,0
15202,ing,sses,0
15203,ing,s,0
15204,ing,éon,0
15205,ing,ach[VB],0
15206,ing,ais,0
15207,ing,[VB]},0
15208,ing,ément,0
15209,ing,é2,0
15210,ing,ot[VB],0
15211,ing,iche,0
15212,ing,isse,0
15213,ing,ill[VB],0
15214,ing,onn[VB],0
15215,ing,ott[VB],0
15216,ing,oure,0
15217,ing,crate,0
15218,ing,eton,0
15219,ing,vore,0
15220,ing,ième,0
15221,ing,as,0
15222,ing,en,0
15223,ing,èle,0
15224,ing,fi[VB],0
15225,ing,ment1,0
15226,ing,eret,0
15227,ing,el[VB],0
15228,ing,ell[VB],0
15229,ing,adère,0
15230,ing,adères,0
15231,ing,let[VB],0
15232,ing,aison,0
15233,ing,at[VB],0
15234,ing,},0
15235,ing,otins,0
15236,ing,ex,0
15237,ing,iqu[VB],0
15238,ing,bles,0
15239,ing,ign[VB],0
15240,ing,ut[VB],0
15241,ing,}[VB],0
15242,ing,escences,0
15243,ing,it[VB],0
15244,ing,aux1,0
15245,ing,et[VB],0
15246,ing,oyant,0
15247,ing,oyante,0
15248,ing,aient,0
15249,ing,oy,0
15250,ing,ures3,0
15251,ing,aise,0
15252,ing,icide,0
15253,ing,eure,0
15254,ing,oline,0
15255,ing,issime,0
15256,ing,cul[VB],0
15257,ing,ieus,0
15258,ing,aul,0
15259,ing,bil,0
15260,ing,ané,0
15261,ing,m,0
15262,ing,eteux,0
15263,ing,eteaux,0
15264,ing,ichons,0
15265,ing,iau,0
15266,ing,arc,0
15267,ing,os[VB],0
15268,ing,énaire,0
15269,ing,atur,0
15270,ing,oit,0
15271,ing,oit[VB],0
15272,ing,illarde,0
15273,ing,igu[VB],0
15274,ing,ig[VB],0
15275,ing,oi[VB],0
15276,ing,isson,0
15277,ing,oyantes,0
15278,ing,ul[VB],0
15279,ing,lur[VB],0
15280,ing,iér,0
15281,ing,ilent,0
15282,ing,ique2,0
15283,ing,et1,0
15284,ing,ûre,0
15285,ing,ûres,0
15286,ing,illé,0
15287,ing,sant,0
15288,ing,ait,0
15289,ing,ement[VB],0
15290,ing,ass[VB],0
15291,ing,ci[VB],0
15292,ing,ad[VB],0
15293,ing,acé,0
15294,ing,ifér[VB],0
15295,ing,ab,0
15296,ing,a,0
15297,ing,ad,0
15298,ing,ambi,0
15299,ing,anté,0
15300,ing,co,0
15301,ing,com,0
15302,ing,con,0
15303,ing,dé,6
15304,ing,é,0
15305,ing,mé,0
15306,ing,mi,0
15307,ing,ob,0
15308,ing,pan,0
15309,ing,pour,0
15310,ing,pré,0
15311,ing,pro,0
15312,ing,rétro,0
15313,ing,sau,0
15314,ing,sous,0
15315,ing,soubre,0
15316,ing,sub,0
15317,ing,sur,0
15318,ing,sus,0
15319,ing,syn,0
15320,ing,trans,0
15321,ing,tri,0
15322,ing,ultra,0
15323,ing,uni,0
15324,ing,ver,0
15325,ing,vi,0
15326,ing,ana,0
15327,ing,anti,0
15328,ing,apo,0
15329,ing,arch,0
15330,ing,archi,0
15331,ing,au,0
15332,ing,bi,0
15333,ing,bis,0
15334,ing,contre,0
15335,ing,dia,0
15336,ing,dys,0
15337,ing,entre,0
15338,ing,épi,0
15339,ing,eu,0
15340,ing,extra,0
15341,ing,hémi,0
15342,ing,hyper,0
15343,ing,hypo,0
15344,ing,infra,0
15345,ing,inter,0
15346,ing,juxta,0
15347,ing,mono,0
15348,ing,par,0
15349,ing,para,0
15350,ing,pén,0
15351,ing,per,0
15352,ing,péri,0
15353,ing,post,0
15354,ing,sé,0
15355,ing,super,0
15356,ing,su,0
15357,ing,tres,0
15358,éria,euse,0
15359,éria,ier,0
15360,éria,asse,0
15361,éria,abre,0
15362,éria,ide,0
15363,éria,ine,2
15364,éria,o,0
15365,éria,ien,0
15366,éria,este,0
15367,éria,illon,0
15368,éria,ime,0
15369,éria,être,0
15370,éria,êtres,0
15371,éria,in,0
15372,éria,if,0
15373,éria,abule,0
15374,éria,ille,0
15375,éria,ingue,0
15376,éria,ende,0
15377,éria,ace,0
15378,éria,aste,0
15379,éria,ol,0
15380,éria,oire,0
15381,éria,eux,0
15382,éria,erie,0
15383,éria,ités,0
15384,éria,eul,0
15385,éria,èche,0
15386,éria,ené,0
15387,éria,enée,0
15388,éria,ifier,0
15389,éria,[VB],0
15390,éria,ibard,0
15391,éria,èse,0
15392,éria,étique,0
15393,éria,ule,0
15394,éria,ose,0
15395,éria,ésim,0
15396,éria,at,0
15397,éria,ogne,0
15398,éria,ève,0
15399,éria,igne,0
15400,éria,ingre,0
15401,éria,arade,0
15402,éria,andum,0
15403,éria,iard,0
15404,éria,um,0
15405,éria,cule,0
15406,éria,cules,0
15407,éria,dre,0
15408,éria,etée,0
15409,éria,one,0
15410,éria,urne,0
15411,éria,ande,0
15412,éria,ïa,0
15413,éria,­[VB],0
15414,éria,ote,0
15415,éria,re,0
15416,éria,oy[VB],0
15417,éria,elé,0
15418,éria,el,0
15419,éria,ain,0
15420,éria,ude,0
15421,éria,u,0
15422,éria,iste,0
15423,éria,iatre,0
15424,éria,iatres,0
15425,éria,iatr,0
15426,éria,eut,0
15427,éria,éfact,0
15428,éria,iceps,0
15429,éria,aine,0
15430,éria,uor,0
15431,éria,ple,0
15432,éria,ars,0
15433,éria,is[VB],0
15434,éria,acle,0
15435,éria,end,0
15436,éria,esse,0
15437,éria,ouille,0
15438,éria,âtre,0
15439,éria,otte,0
15440,éria,aume,0
15441,éria,oche,0
15442,éria,ifi[VB],0
15443,éria,lège,0
15444,éria,aud,0
15445,éria,etés,0
15446,éria,igaud,0
15447,éria,erelle,0
15448,éria,iller,0
15449,éria,ario,0
15450,éria,ifique,0
15451,éria,eresse,0
15452,éria,émie,0
15453,éria,acre,0
15454,éria,ifère,0
15455,éria,ol[VB],0
15456,éria,ar,0
15457,éria,ate,0
15458,éria,ore,0
15459,éria,ell,0
15460,éria,ise,0
15461,éria,ir,0
15462,éria,ème,0
15463,éria,in[VB],0
15464,éria,atie,0
15465,éria,iques2,0
15466,éria,inet,0
15467,éria,inière,0
15468,éria,estre,0
15469,éria,ce,0
15470,éria,aill[VB],0
15471,éria,ereau,0
15472,éria,oi,0
15473,éria,oie,0
15474,éria,oïd,0
15475,éria,atum,0
15476,éria,arienne,0
15477,éria,il[VB],0
15478,éria,bule,0
15479,éria,ble[VB],0
15480,éria,eron,0
15481,éria,oble,0
15482,éria,ois,0
15483,éria,sse,0
15484,éria,sses,0
15485,éria,s,0
15486,éria,éon,0
15487,éria,ach[VB],0
15488,éria,ais,0
15489,éria,[VB]},0
15490,éria,ément,0
15491,éria,é2,0
15492,éria,ot[VB],0
15493,éria,iche,0
15494,éria,isse,0
15495,éria,ill[VB],0
15496,éria,onn[VB],0
15497,éria,ott[VB],0
15498,éria,oure,0
15499,éria,crate,0
15500,éria,eton,0
15501,éria,vore,0
15502,éria,ième,0
15503,éria,as,0
15504,éria,en,0
15505,éria,èle,0
15506,éria,fi[VB],0
15507,éria,ment1,0
15508,éria,eret,0
15509,éria,el[VB],0
15510,éria,ell[VB],0
15511,éria,adère,0
15512,éria,adères,0
15513,éria,let[VB],0
15514,éria,aison,0
15515,éria,at[VB],0
15516,éria,},0
15517,éria,otins,0
15518,éria,ex,0
15519,éria,iqu[VB],0
15520,éria,bles,0
15521,éria,ign[VB],0
15522,éria,ut[VB],0
15523,éria,}[VB],0
15524,éria,escences,0
15525,éria,it[VB],0
15526,éria,aux1,0
15527,éria,et[VB],0
15528,éria,oyant,0
15529,éria,oyante,0
15530,éria,aient,0
15531,éria,oy,0
15532,éria,ures3,0
15533,éria,aise,0
15534,éria,icide,0
15535,éria,eure,0
15536,éria,oline,0
15537,éria,issime,0
15538,éria,cul[VB],0
15539,éria,ieus,0
15540,éria,aul,0
15541,éria,bil,0
15542,éria,ané,0
15543,éria,m,0
15544,éria,eteux,0
15545,éria,eteaux,0
15546,éria,ichons,0
15547,éria,iau,0
15548,éria,arc,0
15549,éria,os[VB],0
15550,éria,énaire,0
15551,éria,atur,0
15552,éria,oit,0
15553,éria,oit[VB],0
15554,éria,illarde,0
15555,éria,igu[VB],0
15556,éria,ig[VB],0
15557,éria,oi[VB],0
15558,éria,isson,0
15559,éria,oyantes,0
15560,éria,ul[VB],0
15561,éria,lur[VB],0
15562,éria,iér,0
15563,éria,ilent,0
15564,éria,ique2,0
15565,éria,et1,0
15566,éria,ûre,0
15567,éria,ûres,0
15568,éria,illé,0
15569,éria,sant,0
15570,éria,ait,0
15571,éria,ement[VB],0
15572,éria,ass[VB],0
15573,éria,ci[VB],0
15574,éria,ad[VB],0
15575,éria,acé,0
15576,éria,ifér[VB],0
15577,éria,ab,0
15578,éria,a,0
15579,éria,ad,0
15580,éria,ambi,0
15581,éria,anté,0
15582,éria,co,0
15583,éria,com,0
15584,éria,con,0
15585,éria,dé,0
15586,éria,é,0
15587,éria,mé,0
15588,éria,mi,0
15589,éria,ob,0
15590,éria,pan,0
15591,éria,pour,0
15592,éria,pré,0
15593,éria,pro,0
15594,éria,rétro,0
15595,éria,sau,0
15596,éria,sous,0
15597,éria,soubre,0
15598,éria,sub,0
15599,éria,sur,0
15600,éria,sus,0
15601,éria,syn,0
15602,éria,trans,0
15603,éria,tri,0
15604,éria,ultra,0
15605,éria,uni,0
15606,éria,ver,0
15607,éria,vi,0
15608,éria,ana,0
15609,éria,anti,0
15610,éria,apo,0
15611,éria,arch,0
15612,éria,archi,0
15613,éria,au,0
15614,éria,bi,0
15615,éria,bis,0
15616,éria,contre,0
15617,éria,dia,0
15618,éria,dys,0
15619,éria,entre,0
15620,éria,épi,0
15621,éria,eu,0
15622,éria,extra,0
15623,éria,hémi,0
15624,éria,hyper,0
15625,éria,hypo,0
15626,éria,infra,0
15627,éria,inter,0
15628,éria,juxta,0
15629,éria,mono,0
15630,éria,par,0
15631,éria,para,0
15632,éria,pén,0
15633,éria,per,0
15634,éria,péri,0
15635,éria,post,0
15636,éria,sé,0
15637,éria,super,0
15638,éria,su,0
15639,éria,tres,0
15640,euse,ier,3
15641,euse,asse,0
15642,euse,abre,0
15643,euse,ide,0
15644,euse,ine,0
15645,euse,o,0
15646,euse,ien,0
15647,euse,este,0
15648,euse,illon,0
15649,euse,ime,0
15650,euse,être,0
15651,euse,êtres,0
15652,euse,in,0
15653,euse,if,0
15654,euse,abule,0
15655,euse,ille,0
15656,euse,ingue,0
15657,euse,ende,0
15658,euse,ace,0
15659,euse,aste,0
15660,euse,ol,0
15661,euse,oire,0
15662,euse,eux,0
15663,euse,erie,0
15664,euse,ités,0
15665,euse,eul,0
15666,euse,èche,0
15667,euse,ené,0
15668,euse,enée,0
15669,euse,ifier,0
15670,euse,[VB],21
15671,euse,ibard,0
15672,euse,èse,0
15673,euse,étique,0
15674,euse,ule,0
15675,euse,ose,0
15676,euse,ésim,0
15677,euse,at,0
15678,euse,ogne,0
15679,euse,ève,0
15680,euse,igne,0
15681,euse,ingre,0
15682,euse,arade,0
15683,euse,andum,0
15684,euse,iard,0
15685,euse,um,0
15686,euse,cule,0
15687,euse,cules,0
15688,euse,dre,0
15689,euse,etée,0
15690,euse,one,0
15691,euse,urne,0
15692,euse,ande,0
15693,euse,ïa,0
15694,euse,­[VB],0
15695,euse,ote,0
15696,euse,re,0
15697,euse,oy[VB],0
15698,euse,elé,0
15699,euse,el,0
15700,euse,ain,0
15701,euse,ude,0
15702,euse,u,0
15703,euse,iste,0
15704,euse,iatre,0
15705,euse,iatres,0
15706,euse,iatr,0
15707,euse,eut,0
15708,euse,éfact,0
15709,euse,iceps,0
15710,euse,aine,0
15711,euse,uor,0
15712,euse,ple,0
15713,euse,ars,0
15714,euse,is[VB],0
15715,euse,acle,0
15716,euse,end,0
15717,euse,esse,0
15718,euse,ouille,0
15719,euse,âtre,0
15720,euse,otte,0
15721,euse,aume,0
15722,euse,oche,0
15723,euse,ifi[VB],0
15724,euse,lège,0
15725,euse,aud,0
15726,euse,etés,0
15727,euse,igaud,0
15728,euse,erelle,0
15729,euse,iller,0
15730,euse,ario,0
15731,euse,ifique,0
15732,euse,eresse,0
15733,euse,émie,0
15734,euse,acre,0
15735,euse,ifère,0
15736,euse,ol[VB],0
15737,euse,ar,0
15738,euse,ate,0
15739,euse,ore,0
15740,euse,ell,0
15741,euse,ise,0
15742,euse,ir,0
15743,euse,ème,0
15744,euse,in[VB],0
15745,euse,atie,0
15746,euse,iques2,0
15747,euse,inet,0
15748,euse,inière,0
15749,euse,estre,0
15750,euse,ce,0
15751,euse,aill[VB],0
15752,euse,ereau,0
15753,euse,oi,0
15754,euse,oie,0
15755,euse,oïd,0
15756,euse,atum,0
15757,euse,arienne,0
15758,euse,il[VB],0
15759,euse,bule,0
15760,euse,ble[VB],0
15761,euse,eron,0
15762,euse,oble,0
15763,euse,ois,0
15764,euse,sse,0
15765,euse,sses,0
15766,euse,s,0
15767,euse,éon,0
15768,euse,ach[VB],0
15769,euse,ais,0
15770,euse,[VB]},0
15771,euse,ément,0
15772,euse,é2,0
15773,euse,ot[VB],0
15774,euse,iche,0
15775,euse,isse,0
15776,euse,ill[VB],0
15777,euse,onn[VB],0
15778,euse,ott[VB],0
15779,euse,oure,0
15780,euse,crate,0
15781,euse,eton,0
15782,euse,vore,0
15783,euse,ième,0
15784,euse,as,0
15785,euse,en,0
15786,euse,èle,0
15787,euse,fi[VB],0
15788,euse,ment1,0
15789,euse,eret,0
15790,euse,el[VB],0
15791,euse,ell[VB],0
15792,euse,adère,0
15793,euse,adères,0
15794,euse,let[VB],0
15795,euse,aison,0
15796,euse,at[VB],0
15797,euse,},0
15798,euse,otins,0
15799,euse,ex,0
15800,euse,iqu[VB],0
15801,euse,bles,0
15802,euse,ign[VB],0
15803,euse,ut[VB],0
15804,euse,}[VB],0
15805,euse,escences,0
15806,euse,it[VB],0
15807,euse,aux1,0
15808,euse,et[VB],0
15809,euse,oyant,0
15810,euse,oyante,0
15811,euse,aient,0
15812,euse,oy,0
15813,euse,ures3,0
15814,euse,aise,0
15815,euse,icide,0
15816,euse,eure,0
15817,euse,oline,0
15818,euse,issime,0
15819,euse,cul[VB],0
15820,euse,ieus,0
15821,euse,aul,0
15822,euse,bil,0
15823,euse,ané,0
15824,euse,m,0
15825,euse,eteux,0
15826,euse,eteaux,0
15827,euse,ichons,0
15828,euse,iau,0
15829,euse,arc,0
15830,euse,os[VB],0
15831,euse,énaire,0
15832,euse,atur,0
15833,euse,oit,0
15834,euse,oit[VB],0
15835,euse,illarde,0
15836,euse,igu[VB],0
15837,euse,ig[VB],0
15838,euse,oi[VB],0
15839,euse,isson,0
15840,euse,oyantes,0
15841,euse,ul[VB],0
15842,euse,lur[VB],0
15843,euse,iér,0
15844,euse,ilent,0
15845,euse,ique2,0
15846,euse,et1,0
15847,euse,ûre,0
15848,euse,ûres,0
15849,euse,illé,0
15850,euse,sant,0
15851,euse,ait,0
15852,euse,ement[VB],0
15853,euse,ass[VB],0
15854,euse,ci[VB],0
15855,euse,ad[VB],0
15856,euse,acé,0
15857,euse,ifér[VB],0
15858,euse,ab,0
15859,euse,a,0
15860,euse,ad,0
15861,euse,ambi,0
15862,euse,anté,0
15863,euse,co,0
15864,euse,com,0
15865,euse,con,0
15866,euse,dé,6
15867,euse,é,0
15868,euse,mé,0
15869,euse,mi,0
15870,euse,ob,0
15871,euse,pan,0
15872,euse,pour,0
15873,euse,pré,0
15874,euse,pro,0
15875,euse,rétro,0
15876,euse,sau,0
15877,euse,sous,0
15878,euse,soubre,0
15879,euse,sub,0
15880,euse,sur,14
15881,euse,sus,0
15882,euse,syn,0
15883,euse,trans,0
15884,euse,tri,0
15885,euse,ultra,0
15886,euse,uni,0
15887,euse,ver,0
15888,euse,vi,0
15889,euse,ana,0
15890,euse,anti,0
15891,euse,apo,0
15892,euse,arch,0
15893,euse,archi,0
15894,euse,au,0
15895,euse,bi,0
15896,euse,bis,0
15897,euse,contre,0
15898,euse,dia,0
15899,euse,dys,0
15900,euse,entre,0
15901,euse,épi,0
15902,euse,eu,0
15903,euse,extra,0
15904,euse,hémi,0
15905,euse,hyper,0
15906,euse,hypo,0
15907,euse,infra,0
15908,euse,inter,0
15909,euse,juxta,0
15910,euse,mono,0
15911,euse,par,0
15912,euse,para,0
15913,euse,pén,0
15914,euse,per,0
15915,euse,péri,0
15916,euse,post,0
15917,euse,sé,0
15918,euse,super,0
15919,euse,su,0
15920,euse,tres,0
15921,ier,asse,0
15922,ier,abre,2
15923,ier,ide,0
15924,ier,ine,42
15925,ier,o,100
15926,ier,ien,25
15927,ier,este,0
15928,ier,illon,15
15929,ier,ime,10
15930,ier,être,0
15931,ier,êtres,0
15932,ier,in,525
15933,ier,if,11
15934,ier,abule,0
15935,ier,ille,0
15936,ier,ingue,0
15937,ier,ende,0
15938,ier,ace,100
15939,ier,aste,0
15940,ier,ol,0
15941,ier,oire,63
15942,ier,eux,89
15943,ier,erie,87
15944,ier,ités,47
15945,ier,eul,0
15946,ier,èche,0
15947,ier,ené,0
15948,ier,enée,0
15949,ier,ifier,46
15950,ier,[VB],997
15951,ier,ibard,0
15952,ier,èse,0
15953,ier,étique,0
15954,ier,ule,0
15955,ier,ose,0
15956,ier,ésim,0
15957,ier,at,0
15958,ier,ogne,0
15959,ier,ève,0
15960,ier,igne,0
